date	county	state	fips	cases	deaths
5/15/2020	Iosco	Michigan	26069	57	8
5/16/2020	Iosco	Michigan	26069	58	8
5/17/2020	Iosco	Michigan	26069	58	8
5/18/2020	Iosco	Michigan	26069	59	8
5/19/2020	Iosco	Michigan	26069	65	8
5/20/2020	Iosco	Michigan	26069	71	9
5/21/2020	Iosco	Michigan	26069	73	9
5/22/2020	Iosco	Michigan	26069	76	9
5/23/2020	Iosco	Michigan	26069	77	9
5/24/2020	Iosco	Michigan	26069	77	9
5/25/2020	Iosco	Michigan	26069	82	9
5/26/2020	Iosco	Michigan	26069	84	9
5/27/2020	Iosco	Michigan	26069	89	9
5/28/2020	Iosco	Michigan	26069	90	9
5/29/2020	Iosco	Michigan	26069	94	9
5/30/2020	Iosco	Michigan	26069	94	9
5/31/2020	Iosco	Michigan	26069	94	9
6/1/2020	Iosco	Michigan	26069	112	9
6/2/2020	Iosco	Michigan	26069	112	9
6/3/2020	Iosco	Michigan	26069	112	9
6/4/2020	Iosco	Michigan	26069	111	9
6/5/2020	Iosco	Michigan	26069	111	8
6/6/2020	Iosco	Michigan	26069	111	10
6/7/2020	Iosco	Michigan	26069	111	10
6/8/2020	Iosco	Michigan	26069	111	10
6/9/2020	Iosco	Michigan	26069	111	10
6/10/2020	Iosco	Michigan	26069	111	10
6/11/2020	Iosco	Michigan	26069	111	10
6/12/2020	Iosco	Michigan	26069	112	10
6/13/2020	Iosco	Michigan	26069	112	10
6/14/2020	Iosco	Michigan	26069	112	10
6/15/2020	Iosco	Michigan	26069	112	10
6/16/2020	Iosco	Michigan	26069	112	10
6/17/2020	Iosco	Michigan	26069	112	10
6/18/2020	Iosco	Michigan	26069	112	10
6/19/2020	Iosco	Michigan	26069	112	10
6/20/2020	Iosco	Michigan	26069	112	10
6/21/2020	Iosco	Michigan	26069	112	10
6/22/2020	Iosco	Michigan	26069	112	10
6/23/2020	Iosco	Michigan	26069	112	10
6/24/2020	Iosco	Michigan	26069	112	10
6/25/2020	Iosco	Michigan	26069	112	10
6/26/2020	Iosco	Michigan	26069	112	10
6/27/2020	Iosco	Michigan	26069	112	10
6/28/2020	Iosco	Michigan	26069	112	10
6/29/2020	Iosco	Michigan	26069	113	10
6/30/2020	Iosco	Michigan	26069	113	10
7/1/2020	Iosco	Michigan	26069	114	11
7/2/2020	Iosco	Michigan	26069	116	11
7/3/2020	Iosco	Michigan	26069	118	11
7/4/2020	Iosco	Michigan	26069	118	11
7/5/2020	Iosco	Michigan	26069	118	11
7/6/2020	Iosco	Michigan	26069	118	11
7/7/2020	Iosco	Michigan	26069	118	11
7/8/2020	Iosco	Michigan	26069	118	11
6/2/2020	Iron	Michigan	26071	1	0
6/3/2020	Iron	Michigan	26071	1	0
6/4/2020	Iron	Michigan	26071	1	0
6/5/2020	Iron	Michigan	26071	2	0
6/6/2020	Iron	Michigan	26071	2	0
6/7/2020	Iron	Michigan	26071	2	0
6/8/2020	Iron	Michigan	26071	2	0
6/9/2020	Iron	Michigan	26071	2	0
6/10/2020	Iron	Michigan	26071	2	0
6/11/2020	Iron	Michigan	26071	2	0
6/12/2020	Iron	Michigan	26071	2	0
6/13/2020	Iron	Michigan	26071	2	0
6/14/2020	Iron	Michigan	26071	2	0
6/15/2020	Iron	Michigan	26071	3	0
6/16/2020	Iron	Michigan	26071	3	0
6/17/2020	Iron	Michigan	26071	3	0
6/18/2020	Iron	Michigan	26071	4	0
6/19/2020	Iron	Michigan	26071	4	0
6/20/2020	Iron	Michigan	26071	4	0
6/21/2020	Iron	Michigan	26071	4	0
6/22/2020	Iron	Michigan	26071	4	0
6/23/2020	Iron	Michigan	26071	4	0
6/24/2020	Iron	Michigan	26071	4	0
6/25/2020	Iron	Michigan	26071	5	0
6/26/2020	Iron	Michigan	26071	5	0
6/27/2020	Iron	Michigan	26071	5	1
6/28/2020	Iron	Michigan	26071	5	1
6/29/2020	Iron	Michigan	26071	5	1
6/30/2020	Iron	Michigan	26071	5	1
7/1/2020	Iron	Michigan	26071	5	1
7/2/2020	Iron	Michigan	26071	6	1
7/3/2020	Iron	Michigan	26071	6	1
7/4/2020	Iron	Michigan	26071	6	1
7/5/2020	Iron	Michigan	26071	6	1
7/6/2020	Iron	Michigan	26071	6	1
7/7/2020	Iron	Michigan	26071	6	1
7/8/2020	Iron	Michigan	26071	6	1
3/24/2020	Isabella	Michigan	26073	2	0
3/25/2020	Isabella	Michigan	26073	2	0
3/26/2020	Isabella	Michigan	26073	3	0
3/27/2020	Isabella	Michigan	26073	4	0
3/28/2020	Isabella	Michigan	26073	4	0
3/29/2020	Isabella	Michigan	26073	4	1
3/30/2020	Isabella	Michigan	26073	5	1
3/31/2020	Isabella	Michigan	26073	6	1
4/1/2020	Isabella	Michigan	26073	7	1
4/2/2020	Isabella	Michigan	26073	8	1
4/3/2020	Isabella	Michigan	26073	9	2
4/4/2020	Isabella	Michigan	26073	10	2
4/5/2020	Isabella	Michigan	26073	12	2
4/6/2020	Isabella	Michigan	26073	16	2
4/7/2020	Isabella	Michigan	26073	22	2
4/8/2020	Isabella	Michigan	26073	22	2
4/9/2020	Isabella	Michigan	26073	28	2
4/10/2020	Isabella	Michigan	26073	37	2
4/11/2020	Isabella	Michigan	26073	38	3
4/12/2020	Isabella	Michigan	26073	39	3
4/13/2020	Isabella	Michigan	26073	41	4
4/14/2020	Isabella	Michigan	26073	42	4
4/15/2020	Isabella	Michigan	26073	43	4
4/16/2020	Isabella	Michigan	26073	45	5
4/17/2020	Isabella	Michigan	26073	46	6
4/18/2020	Isabella	Michigan	26073	51	7
4/19/2020	Isabella	Michigan	26073	52	7
4/20/2020	Isabella	Michigan	26073	52	7
4/21/2020	Isabella	Michigan	26073	53	7
4/22/2020	Isabella	Michigan	26073	54	7
4/23/2020	Isabella	Michigan	26073	54	7
4/24/2020	Isabella	Michigan	26073	55	7
4/25/2020	Isabella	Michigan	26073	55	7
4/26/2020	Isabella	Michigan	26073	55	7
4/27/2020	Isabella	Michigan	26073	57	7
4/28/2020	Isabella	Michigan	26073	59	7
4/29/2020	Isabella	Michigan	26073	60	7
4/30/2020	Isabella	Michigan	26073	61	7
5/1/2020	Isabella	Michigan	26073	60	7
5/2/2020	Isabella	Michigan	26073	61	7
5/3/2020	Isabella	Michigan	26073	61	7
5/4/2020	Isabella	Michigan	26073	61	7
5/5/2020	Isabella	Michigan	26073	61	7
5/6/2020	Isabella	Michigan	26073	61	7
5/7/2020	Isabella	Michigan	26073	61	7
5/8/2020	Isabella	Michigan	26073	61	7
5/9/2020	Isabella	Michigan	26073	61	7
5/10/2020	Isabella	Michigan	26073	62	7
5/11/2020	Isabella	Michigan	26073	62	7
5/12/2020	Isabella	Michigan	26073	61	7
5/13/2020	Isabella	Michigan	26073	61	7
5/14/2020	Isabella	Michigan	26073	62	7
5/15/2020	Isabella	Michigan	26073	62	7
5/16/2020	Isabella	Michigan	26073	62	7
5/17/2020	Isabella	Michigan	26073	62	7
5/18/2020	Isabella	Michigan	26073	62	7
5/19/2020	Isabella	Michigan	26073	62	7
5/20/2020	Isabella	Michigan	26073	65	7
5/21/2020	Isabella	Michigan	26073	65	7
5/22/2020	Isabella	Michigan	26073	67	7
5/23/2020	Isabella	Michigan	26073	70	7
5/24/2020	Isabella	Michigan	26073	74	7
5/25/2020	Isabella	Michigan	26073	74	7
5/26/2020	Isabella	Michigan	26073	74	7
5/27/2020	Isabella	Michigan	26073	74	7
5/28/2020	Isabella	Michigan	26073	76	7
5/29/2020	Isabella	Michigan	26073	76	7
5/30/2020	Isabella	Michigan	26073	77	7
5/31/2020	Isabella	Michigan	26073	77	7
6/1/2020	Isabella	Michigan	26073	77	7
6/2/2020	Isabella	Michigan	26073	78	7
6/3/2020	Isabella	Michigan	26073	78	7
6/4/2020	Isabella	Michigan	26073	78	7
6/5/2020	Isabella	Michigan	26073	94	7
6/6/2020	Isabella	Michigan	26073	94	7
6/7/2020	Isabella	Michigan	26073	94	7
6/8/2020	Isabella	Michigan	26073	94	7
6/9/2020	Isabella	Michigan	26073	94	7
6/10/2020	Isabella	Michigan	26073	95	7
6/11/2020	Isabella	Michigan	26073	95	7
6/12/2020	Isabella	Michigan	26073	95	7
6/13/2020	Isabella	Michigan	26073	96	8
6/14/2020	Isabella	Michigan	26073	97	8
6/15/2020	Isabella	Michigan	26073	97	8
6/16/2020	Isabella	Michigan	26073	99	8
6/17/2020	Isabella	Michigan	26073	99	8
6/18/2020	Isabella	Michigan	26073	102	8
6/19/2020	Isabella	Michigan	26073	106	8
6/20/2020	Isabella	Michigan	26073	109	8
6/21/2020	Isabella	Michigan	26073	112	8
6/22/2020	Isabella	Michigan	26073	113	8
6/23/2020	Isabella	Michigan	26073	116	8
6/24/2020	Isabella	Michigan	26073	120	8
6/25/2020	Isabella	Michigan	26073	120	8
6/26/2020	Isabella	Michigan	26073	121	8
6/27/2020	Isabella	Michigan	26073	121	8
6/28/2020	Isabella	Michigan	26073	122	8
6/29/2020	Isabella	Michigan	26073	122	8
6/30/2020	Isabella	Michigan	26073	123	8
7/1/2020	Isabella	Michigan	26073	127	8
7/2/2020	Isabella	Michigan	26073	128	8
7/3/2020	Isabella	Michigan	26073	129	8
7/4/2020	Isabella	Michigan	26073	131	8
7/5/2020	Isabella	Michigan	26073	135	8
7/6/2020	Isabella	Michigan	26073	136	8
7/7/2020	Isabella	Michigan	26073	135	8
7/8/2020	Isabella	Michigan	26073	139	8
3/17/2020	Jackson	Michigan	26075	1	0
3/18/2020	Jackson	Michigan	26075	1	0
3/19/2020	Jackson	Michigan	26075	1	0
3/20/2020	Jackson	Michigan	26075	1	0
3/21/2020	Jackson	Michigan	26075	1	0
3/22/2020	Jackson	Michigan	26075	1	0
3/23/2020	Jackson	Michigan	26075	1	0
3/24/2020	Jackson	Michigan	26075	6	0
3/25/2020	Jackson	Michigan	26075	12	0
3/26/2020	Jackson	Michigan	26075	17	0
3/27/2020	Jackson	Michigan	26075	17	0
3/28/2020	Jackson	Michigan	26075	20	0
3/29/2020	Jackson	Michigan	26075	28	1
3/30/2020	Jackson	Michigan	26075	37	1
3/31/2020	Jackson	Michigan	26075	47	1
4/1/2020	Jackson	Michigan	26075	56	2
4/2/2020	Jackson	Michigan	26075	67	2
4/3/2020	Jackson	Michigan	26075	69	3
4/4/2020	Jackson	Michigan	26075	81	3
4/5/2020	Jackson	Michigan	26075	90	3
4/6/2020	Jackson	Michigan	26075	103	4
4/7/2020	Jackson	Michigan	26075	114	4
4/8/2020	Jackson	Michigan	26075	126	4
4/8/2020	Jackson	Ohio	39079	2	0
4/9/2020	Jackson	Michigan	26075	131	4
4/9/2020	Jackson	Ohio	39079	2	0
4/10/2020	Jackson	Michigan	26075	140	4
4/10/2020	Jackson	Ohio	39079	2	0
4/11/2020	Jackson	Michigan	26075	152	4
4/11/2020	Jackson	Ohio	39079	2	0
4/12/2020	Jackson	Michigan	26075	171	4
4/12/2020	Jackson	Ohio	39079	2	0
4/13/2020	Jackson	Michigan	26075	172	6
4/13/2020	Jackson	Ohio	39079	2	0
4/14/2020	Jackson	Michigan	26075	183	7
4/14/2020	Jackson	Ohio	39079	3	0
4/15/2020	Jackson	Michigan	26075	409	14
4/15/2020	Jackson	Ohio	39079	3	0
4/16/2020	Jackson	Michigan	26075	430	14
4/16/2020	Jackson	Ohio	39079	3	0
4/17/2020	Jackson	Michigan	26075	448	15
4/17/2020	Jackson	Ohio	39079	3	0
4/18/2020	Jackson	Michigan	26075	453	15
4/18/2020	Jackson	Ohio	39079	4	0
4/19/2020	Jackson	Michigan	26075	502	18
4/19/2020	Jackson	Ohio	39079	5	0
4/20/2020	Jackson	Michigan	26075	529	18
4/20/2020	Jackson	Ohio	39079	4	0
4/21/2020	Jackson	Michigan	26075	550	20
4/21/2020	Jackson	Ohio	39079	4	0
4/22/2020	Jackson	Michigan	26075	588	20
4/22/2020	Jackson	Ohio	39079	4	0
4/23/2020	Jackson	Michigan	26075	597	22
4/23/2020	Jackson	Ohio	39079	4	0
4/24/2020	Jackson	Michigan	26075	626	24
4/24/2020	Jackson	Ohio	39079	4	0
4/25/2020	Jackson	Michigan	26075	646	26
4/25/2020	Jackson	Ohio	39079	4	0
4/26/2020	Jackson	Michigan	26075	650	26
4/26/2020	Jackson	Ohio	39079	4	0
4/27/2020	Jackson	Michigan	26075	676	28
4/27/2020	Jackson	Ohio	39079	4	0
4/28/2020	Jackson	Michigan	26075	678	32
4/28/2020	Jackson	Ohio	39079	4	0
4/29/2020	Jackson	Michigan	26075	717	33
4/29/2020	Jackson	Ohio	39079	4	0
4/30/2020	Jackson	Michigan	26075	735	37
4/30/2020	Jackson	Ohio	39079	4	0
5/1/2020	Jackson	Michigan	26075	944	37
5/1/2020	Jackson	Ohio	39079	4	0
5/2/2020	Jackson	Michigan	26075	1001	39
5/2/2020	Jackson	Ohio	39079	4	0
5/3/2020	Jackson	Michigan	26075	1272	39
5/3/2020	Jackson	Ohio	39079	5	0
5/4/2020	Jackson	Michigan	26075	1278	42
5/4/2020	Jackson	Ohio	39079	5	0
5/5/2020	Jackson	Michigan	26075	1301	42
5/5/2020	Jackson	Ohio	39079	6	0
5/6/2020	Jackson	Michigan	26075	1311	43
5/6/2020	Jackson	Ohio	39079	7	0
5/7/2020	Jackson	Michigan	26075	1320	43
5/7/2020	Jackson	Ohio	39079	7	0
5/8/2020	Jackson	Michigan	26075	1328	42
5/8/2020	Jackson	Ohio	39079	7	0
5/9/2020	Jackson	Michigan	26075	1346	43
5/9/2020	Jackson	Ohio	39079	7	0
5/10/2020	Jackson	Michigan	26075	1364	43
5/10/2020	Jackson	Ohio	39079	8	0
5/11/2020	Jackson	Michigan	26075	1381	43
5/11/2020	Jackson	Ohio	39079	8	0
5/12/2020	Jackson	Michigan	26075	1382	43
5/12/2020	Jackson	Ohio	39079	8	0
5/13/2020	Jackson	Michigan	26075	1389	44
5/13/2020	Jackson	Ohio	39079	9	0
5/14/2020	Jackson	Michigan	26075	1411	44
5/14/2020	Jackson	Ohio	39079	9	0
5/15/2020	Jackson	Michigan	26075	1416	44
5/15/2020	Jackson	Ohio	39079	10	0
5/16/2020	Jackson	Michigan	26075	1444	44
5/16/2020	Jackson	Ohio	39079	11	0
5/17/2020	Jackson	Michigan	26075	1447	44
5/17/2020	Jackson	Ohio	39079	11	0
5/18/2020	Jackson	Michigan	26075	1455	44
5/18/2020	Jackson	Ohio	39079	11	0
5/19/2020	Jackson	Michigan	26075	1459	45
5/19/2020	Jackson	Ohio	39079	11	0
5/20/2020	Jackson	Michigan	26075	1462	45
5/20/2020	Jackson	Ohio	39079	11	0
5/21/2020	Jackson	Michigan	26075	1466	45
5/21/2020	Jackson	Ohio	39079	11	0
5/22/2020	Jackson	Michigan	26075	1471	45
5/22/2020	Jackson	Ohio	39079	11	0
5/23/2020	Jackson	Michigan	26075	1473	45
5/23/2020	Jackson	Ohio	39079	11	0
5/24/2020	Jackson	Michigan	26075	1492	45
5/24/2020	Jackson	Ohio	39079	11	0
5/25/2020	Jackson	Michigan	26075	1494	45
5/25/2020	Jackson	Ohio	39079	11	0
5/26/2020	Jackson	Michigan	26075	1494	45
5/26/2020	Jackson	Ohio	39079	12	0
5/27/2020	Jackson	Michigan	26075	1495	45
5/27/2020	Jackson	Ohio	39079	12	0
5/28/2020	Jackson	Michigan	26075	1502	46
5/28/2020	Jackson	Ohio	39079	13	0
5/29/2020	Jackson	Michigan	26075	1567	47
5/29/2020	Jackson	Ohio	39079	13	0
5/30/2020	Jackson	Michigan	26075	1504	47
5/30/2020	Jackson	Ohio	39079	14	0
5/31/2020	Jackson	Michigan	26075	1806	49
5/31/2020	Jackson	Ohio	39079	14	0
6/1/2020	Jackson	Michigan	26075	1980	49
6/1/2020	Jackson	Ohio	39079	14	0
6/2/2020	Jackson	Michigan	26075	1988	49
6/2/2020	Jackson	Ohio	39079	14	0
6/3/2020	Jackson	Michigan	26075	1990	50
6/3/2020	Jackson	Ohio	39079	14	0
6/4/2020	Jackson	Michigan	26075	1997	50
6/4/2020	Jackson	Ohio	39079	14	0
6/5/2020	Jackson	Michigan	26075	2031	51
6/5/2020	Jackson	Ohio	39079	15	0
6/6/2020	Jackson	Michigan	26075	2031	51
6/6/2020	Jackson	Ohio	39079	15	0
6/7/2020	Jackson	Michigan	26075	2033	52
6/7/2020	Jackson	Ohio	39079	15	0
6/8/2020	Jackson	Michigan	26075	2041	52
6/8/2020	Jackson	Ohio	39079	15	0
6/9/2020	Jackson	Michigan	26075	2041	52
6/9/2020	Jackson	Ohio	39079	16	0
6/10/2020	Jackson	Michigan	26075	2051	52
6/10/2020	Jackson	Ohio	39079	16	0
6/11/2020	Jackson	Michigan	26075	2055	52
6/11/2020	Jackson	Ohio	39079	16	0
6/12/2020	Jackson	Michigan	26075	2051	52
6/12/2020	Jackson	Ohio	39079	16	0
6/13/2020	Jackson	Michigan	26075	2053	52
6/13/2020	Jackson	Ohio	39079	16	0
6/14/2020	Jackson	Michigan	26075	2054	52
6/14/2020	Jackson	Ohio	39079	16	0
6/15/2020	Jackson	Michigan	26075	2054	52
6/15/2020	Jackson	Ohio	39079	16	0
6/16/2020	Jackson	Michigan	26075	2054	52
6/16/2020	Jackson	Ohio	39079	16	0
6/17/2020	Jackson	Michigan	26075	2054	52
6/17/2020	Jackson	Ohio	39079	16	0
6/18/2020	Jackson	Michigan	26075	2055	52
6/18/2020	Jackson	Ohio	39079	16	0
6/19/2020	Jackson	Michigan	26075	2055	52
6/19/2020	Jackson	Ohio	39079	16	0
6/20/2020	Jackson	Michigan	26075	2056	52
6/20/2020	Jackson	Ohio	39079	16	0
6/21/2020	Jackson	Michigan	26075	2056	52
6/21/2020	Jackson	Ohio	39079	16	0
6/22/2020	Jackson	Michigan	26075	2055	52
6/22/2020	Jackson	Ohio	39079	16	0
6/23/2020	Jackson	Michigan	26075	2056	52
6/23/2020	Jackson	Ohio	39079	16	0
6/24/2020	Jackson	Michigan	26075	2056	52
6/24/2020	Jackson	Ohio	39079	16	0
6/25/2020	Jackson	Michigan	26075	2056	52
6/25/2020	Jackson	Ohio	39079	17	0
6/26/2020	Jackson	Michigan	26075	2080	52
6/26/2020	Jackson	Ohio	39079	17	0
6/27/2020	Jackson	Michigan	26075	2082	52
6/27/2020	Jackson	Ohio	39079	17	0
6/28/2020	Jackson	Michigan	26075	2082	52
6/28/2020	Jackson	Ohio	39079	17	0
6/29/2020	Jackson	Michigan	26075	2085	52
6/29/2020	Jackson	Ohio	39079	17	0
6/30/2020	Jackson	Michigan	26075	2093	52
6/30/2020	Jackson	Ohio	39079	17	0
7/1/2020	Jackson	Michigan	26075	2101	52
7/1/2020	Jackson	Ohio	39079	17	0
7/2/2020	Jackson	Michigan	26075	2105	53
7/2/2020	Jackson	Ohio	39079	17	0
7/3/2020	Jackson	Michigan	26075	2128	53
7/3/2020	Jackson	Ohio	39079	18	0
7/4/2020	Jackson	Michigan	26075	2131	53
7/4/2020	Jackson	Ohio	39079	22	0
7/5/2020	Jackson	Michigan	26075	2131	53
7/5/2020	Jackson	Ohio	39079	23	0
7/6/2020	Jackson	Michigan	26075	2136	53
7/6/2020	Jackson	Ohio	39079	23	0
7/7/2020	Jackson	Michigan	26075	2136	54
7/7/2020	Jackson	Ohio	39079	24	0
7/8/2020	Jackson	Michigan	26075	2140	54
7/8/2020	Jackson	Ohio	39079	26	0
3/26/2020	Jefferson	Ohio	39081	1	0
3/27/2020	Jefferson	Ohio	39081	1	0
3/28/2020	Jefferson	Ohio	39081	5	0
3/29/2020	Jefferson	Ohio	39081	5	0
3/30/2020	Jefferson	Ohio	39081	7	0
3/31/2020	Jefferson	Ohio	39081	11	0
4/1/2020	Jefferson	Ohio	39081	11	0
4/2/2020	Jefferson	Ohio	39081	13	0
4/3/2020	Jefferson	Ohio	39081	14	0
4/4/2020	Jefferson	Ohio	39081	14	0
4/5/2020	Jefferson	Ohio	39081	14	0
4/6/2020	Jefferson	Ohio	39081	15	0
4/7/2020	Jefferson	Ohio	39081	15	0
4/8/2020	Jefferson	Ohio	39081	18	0
4/9/2020	Jefferson	Ohio	39081	19	0
4/10/2020	Jefferson	Ohio	39081	20	0
4/11/2020	Jefferson	Ohio	39081	23	0
4/12/2020	Jefferson	Ohio	39081	24	0
4/13/2020	Jefferson	Ohio	39081	24	0
4/14/2020	Jefferson	Ohio	39081	24	0
4/15/2020	Jefferson	Ohio	39081	24	0
4/16/2020	Jefferson	Ohio	39081	24	0
4/17/2020	Jefferson	Ohio	39081	24	0
4/18/2020	Jefferson	Ohio	39081	26	0
4/19/2020	Jefferson	Ohio	39081	28	0
4/20/2020	Jefferson	Ohio	39081	30	0
4/21/2020	Jefferson	Ohio	39081	31	0
4/22/2020	Jefferson	Ohio	39081	31	1
4/23/2020	Jefferson	Ohio	39081	33	1
4/24/2020	Jefferson	Ohio	39081	33	1
4/25/2020	Jefferson	Ohio	39081	35	1
4/26/2020	Jefferson	Ohio	39081	37	1
4/27/2020	Jefferson	Ohio	39081	39	1
4/28/2020	Jefferson	Ohio	39081	42	1
4/29/2020	Jefferson	Ohio	39081	43	1
4/30/2020	Jefferson	Ohio	39081	43	1
5/1/2020	Jefferson	Ohio	39081	43	1
5/2/2020	Jefferson	Ohio	39081	43	1
5/3/2020	Jefferson	Ohio	39081	45	1
5/4/2020	Jefferson	Ohio	39081	45	1
5/5/2020	Jefferson	Ohio	39081	46	1
5/6/2020	Jefferson	Ohio	39081	48	2
5/7/2020	Jefferson	Ohio	39081	49	2
5/8/2020	Jefferson	Ohio	39081	50	2
5/9/2020	Jefferson	Ohio	39081	54	2
5/10/2020	Jefferson	Ohio	39081	54	2
5/11/2020	Jefferson	Ohio	39081	56	2
5/12/2020	Jefferson	Ohio	39081	56	2
5/13/2020	Jefferson	Ohio	39081	56	2
5/14/2020	Jefferson	Ohio	39081	58	2
5/15/2020	Jefferson	Ohio	39081	59	2
5/16/2020	Jefferson	Ohio	39081	59	2
5/17/2020	Jefferson	Ohio	39081	61	2
5/18/2020	Jefferson	Ohio	39081	61	2
5/19/2020	Jefferson	Ohio	39081	61	2
5/20/2020	Jefferson	Ohio	39081	62	2
5/21/2020	Jefferson	Ohio	39081	62	2
5/22/2020	Jefferson	Ohio	39081	62	2
5/23/2020	Jefferson	Ohio	39081	62	2
5/24/2020	Jefferson	Ohio	39081	62	2
5/25/2020	Jefferson	Ohio	39081	62	2
5/26/2020	Jefferson	Ohio	39081	63	2
5/27/2020	Jefferson	Ohio	39081	65	2
5/28/2020	Jefferson	Ohio	39081	66	2
5/29/2020	Jefferson	Ohio	39081	67	2
5/30/2020	Jefferson	Ohio	39081	67	2
5/31/2020	Jefferson	Ohio	39081	67	2
6/1/2020	Jefferson	Ohio	39081	67	2
6/2/2020	Jefferson	Ohio	39081	66	2
6/3/2020	Jefferson	Ohio	39081	67	2
6/4/2020	Jefferson	Ohio	39081	67	2
6/5/2020	Jefferson	Ohio	39081	67	2
6/6/2020	Jefferson	Ohio	39081	68	2
6/7/2020	Jefferson	Ohio	39081	68	2
6/8/2020	Jefferson	Ohio	39081	69	2
6/9/2020	Jefferson	Ohio	39081	69	2
6/10/2020	Jefferson	Ohio	39081	69	2
6/11/2020	Jefferson	Ohio	39081	69	2
6/12/2020	Jefferson	Ohio	39081	69	2
6/13/2020	Jefferson	Ohio	39081	70	2
6/14/2020	Jefferson	Ohio	39081	70	2
6/15/2020	Jefferson	Ohio	39081	71	2
6/16/2020	Jefferson	Ohio	39081	71	2
6/17/2020	Jefferson	Ohio	39081	71	2
6/18/2020	Jefferson	Ohio	39081	71	2
6/19/2020	Jefferson	Ohio	39081	74	2
6/20/2020	Jefferson	Ohio	39081	74	2
6/21/2020	Jefferson	Ohio	39081	74	2
6/22/2020	Jefferson	Ohio	39081	74	2
6/23/2020	Jefferson	Ohio	39081	74	2
6/24/2020	Jefferson	Ohio	39081	74	2
6/25/2020	Jefferson	Ohio	39081	75	2
6/26/2020	Jefferson	Ohio	39081	76	2
6/27/2020	Jefferson	Ohio	39081	76	2
6/28/2020	Jefferson	Ohio	39081	76	2
6/29/2020	Jefferson	Ohio	39081	76	2
6/30/2020	Jefferson	Ohio	39081	76	2
7/1/2020	Jefferson	Ohio	39081	80	2
7/2/2020	Jefferson	Ohio	39081	80	2
7/3/2020	Jefferson	Ohio	39081	83	2
7/4/2020	Jefferson	Ohio	39081	87	2
7/5/2020	Jefferson	Ohio	39081	87	2
7/6/2020	Jefferson	Ohio	39081	88	2
7/7/2020	Jefferson	Ohio	39081	91	2
7/8/2020	Jefferson	Ohio	39081	92	2
3/23/2020	Kalamazoo	Michigan	26077	3	0
3/24/2020	Kalamazoo	Michigan	26077	3	0
3/25/2020	Kalamazoo	Michigan	26077	5	0
3/26/2020	Kalamazoo	Michigan	26077	10	0
3/27/2020	Kalamazoo	Michigan	26077	11	0
3/28/2020	Kalamazoo	Michigan	26077	15	0
3/29/2020	Kalamazoo	Michigan	26077	19	0
3/30/2020	Kalamazoo	Michigan	26077	24	1
3/31/2020	Kalamazoo	Michigan	26077	24	1
4/1/2020	Kalamazoo	Michigan	26077	30	1
4/2/2020	Kalamazoo	Michigan	26077	34	1
4/3/2020	Kalamazoo	Michigan	26077	40	1
4/4/2020	Kalamazoo	Michigan	26077	45	3
4/5/2020	Kalamazoo	Michigan	26077	53	3
4/6/2020	Kalamazoo	Michigan	26077	58	3
4/7/2020	Kalamazoo	Michigan	26077	64	5
4/8/2020	Kalamazoo	Michigan	26077	67	6
4/9/2020	Kalamazoo	Michigan	26077	74	6
4/10/2020	Kalamazoo	Michigan	26077	77	7
4/11/2020	Kalamazoo	Michigan	26077	79	7
4/12/2020	Kalamazoo	Michigan	26077	84	7
4/13/2020	Kalamazoo	Michigan	26077	91	7
4/14/2020	Kalamazoo	Michigan	26077	94	8
4/15/2020	Kalamazoo	Michigan	26077	103	8
4/16/2020	Kalamazoo	Michigan	26077	118	8
4/17/2020	Kalamazoo	Michigan	26077	130	9
4/18/2020	Kalamazoo	Michigan	26077	154	9
4/19/2020	Kalamazoo	Michigan	26077	166	9
4/20/2020	Kalamazoo	Michigan	26077	185	9
4/21/2020	Kalamazoo	Michigan	26077	201	10
4/22/2020	Kalamazoo	Michigan	26077	212	11
4/23/2020	Kalamazoo	Michigan	26077	229	11
4/24/2020	Kalamazoo	Michigan	26077	266	11
4/25/2020	Kalamazoo	Michigan	26077	280	11
4/26/2020	Kalamazoo	Michigan	26077	292	11
4/27/2020	Kalamazoo	Michigan	26077	300	12
4/28/2020	Kalamazoo	Michigan	26077	327	12
4/29/2020	Kalamazoo	Michigan	26077	348	12
4/30/2020	Kalamazoo	Michigan	26077	364	13
5/1/2020	Kalamazoo	Michigan	26077	405	18
5/2/2020	Kalamazoo	Michigan	26077	442	18
5/3/2020	Kalamazoo	Michigan	26077	456	18
5/4/2020	Kalamazoo	Michigan	26077	480	22
5/5/2020	Kalamazoo	Michigan	26077	489	22
5/6/2020	Kalamazoo	Michigan	26077	539	23
5/7/2020	Kalamazoo	Michigan	26077	561	25
5/8/2020	Kalamazoo	Michigan	26077	573	25
5/9/2020	Kalamazoo	Michigan	26077	591	27
5/10/2020	Kalamazoo	Michigan	26077	601	29
5/11/2020	Kalamazoo	Michigan	26077	622	32
5/12/2020	Kalamazoo	Michigan	26077	636	36
5/13/2020	Kalamazoo	Michigan	26077	643	36
5/14/2020	Kalamazoo	Michigan	26077	669	40
5/15/2020	Kalamazoo	Michigan	26077	679	41
5/16/2020	Kalamazoo	Michigan	26077	708	42
5/17/2020	Kalamazoo	Michigan	26077	707	42
5/18/2020	Kalamazoo	Michigan	26077	719	42
5/19/2020	Kalamazoo	Michigan	26077	739	44
5/20/2020	Kalamazoo	Michigan	26077	751	45
